0 0
0 0
0 0
0.92696 1.0298
1.4803 1.2773
1.5575 1.4747
1.6293 1.1393
1.7169 0.74922
1.829 0.82921
1.941 0.83468
2.089 0.3923
2.1895 0.67238
2.2772 1.2717
2.3254 1.5092
2.3459 1.4281
2.4542 1.0935
2.5329 1.2735
2.5952 2.2288
2.6342 2.165
2.6719 1.728
2.6974 1.046
2.7598 1.5838
2.8218 2.3614
2.8575 2.2391
2.9079 1.2986
2.9648 1.6471
2.9878 2.1014
3.0182 1.4621
3.1095 0.67203
3.2028 1.1899
3.2415 1.8581
3.2492 1.0641
3.303 1.3738
3.3388 1.8504
3.3679 3.032
3.3958 2.7891
3.4166 1.2233
3.4549 1.2919
3.5094 0.98317
3.5684 1.3294
3.6191 2.3855
3.6386 2.4046
3.6779 1.2729
3.7254 1.537
3.7384 1.3072
3.7627 1.4755
3.8204 1.262
3.8837 3.744
3.891 4.7907
3.9352 1.7849
3.9509 1.5058
3.9764 1.3534
4.0383 1.761
4.0586 2.5521
4.079 2.1251
4.1114 1.6799
4.1596 1.8557
4.169 1.8897
4.2202 1.9273
4.2385 2.7333
4.2654 2.5166
4.297 2.0524
4.3206 1.3137
4.3773 2.0832
4.3948 3.2827
4.4361 2.7706
4.456 1.1105
4.5366 1.6532
4.5379 1.658
4.5951 1.2443
4.6333 1.2555
4.6647 1.7404
4.6919 2.6459
4.7041 2.4293
4.729 2.4203
4.7994 0.93043
4.8521 2.7643
4.8622 2.5258
4.8757 1.8434
4.8955 1.6408
4.9319 1.8024
4.9606 2.2893
4.9699 2.2951
5.0196 1.9213
5.0369 2.5102
5.055 1.2818
5.0827 4.0601
5.0951 4.7515
5.1298 1.7572
5.1669 1.3282
5.1978 1.0847
5.2161 1.9756
5.2487 2.3773
5.2568 2.4953
5.3088 1.2857
5.3272 1.6344
5.3485 1.2852
5.4036 1.2915
5.4409 1.278
5.4594 1.4405
5.4709 1.6083
5.503 2.4655
5.5106 1.8523
5.5403 1.7017
5.562 1.1663
5.5848 0.98276
5.6264 1.7271
5.6316 1.7721
5.649 2.7214
5.6928 2.5238
5.7076 2.7103
5.738 2.7552
5.7641 2.0272
5.7716 2.1712
5.8102 1.806
5.8563 1.6792
5.8749 1.7267
5.8865 1.7387
5.8928 1.3266
5.9274 2.2118
5.9518 2.0705
5.9801 1.6213
6.0109 2.326
6.0306 1.3348
6.0507 1.8275
6.0643 3.054
6.0861 2.7005
6.143 1.4682
6.159 1.9389
6.1755 1.6972
6.1837 2.6022
6.2235 2.1912
6.2433 3.351
6.2696 3.0905
6.3011 2.1065
6.304 1.7167
6.326 2.0888
6.3438 2.2099
6.3932 1.4628
6.4165 1.4552
